TransactionAmount,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,TransactionType,Location,Channel,CustomerOccupation,TransactionDate,PreviousTransactionDate,BinningAge,Target
18.350000000000023,21.0,78.0,1.0,1293.3900000000003,Debit,Nashville,Branch,Student,2023-09-18 16:40:59,2024-11-04 08:10:06,Very Low,2
732.53,26.0,116.0,1.0,441.53999999999996,Credit,San Jose,ATM,Student,2023-05-22 16:54:00,2024-11-04 08:12:14,Very Low,2
65.11000000000001,34.0,150.0,1.0,8485.14,Debit,Nashville,ATM,Engineer,2023-09-07 16:47:49,2024-11-04 08:08:55,Low,0
67.07,24.0,56.0,1.0,999.6199999999999,Credit,Los Angeles,ATM,Student,2023-06-05 16:24:41,2024-11-04 08:10:33,Very Low,2
137.48,55.0,47.0,1.0,14273.42,Debit,Seattle,Branch,Doctor,2023-11-27 17:34:33,2024-11-04 08:08:46,Medium,0
398.36,22.0,56.0,1.0,1863.6999999999998,Debit,Columbus,ATM,Student,2023-06-27 16:52:00,2024-11-04 08:09:08,Very Low,2
469.46,20.0,149.0,1.0,8640.56,Debit,New York,ATM,Student,2023-11-08 18:24:56,2024-11-04 08:09:58,Very Low,0
37.579999999999984,57.0,182.0,1.0,259.4399999999996,Debit,Indianapolis,ATM,Doctor,2023-04-17 18:22:37,2024-11-04 08:12:14,Medium,1
160.24,31.0,15.0,1.0,5526.97,Debit,Washington,ATM,Engineer,2023-08-08 17:06:41,2024-11-04 08:09:07,Low,2
315.39,23.0,93.0,1.0,929.6000000000004,Credit,New York,Branch,Student,2023-05-26 16:52:33,2024-11-04 08:08:08,Very Low,2
165.91,26.0,84.0,1.0,587.1199999999999,Debit,Jacksonville,ATM,Student,2023-03-15 17:40:16,2024-11-04 08:09:22,Very Low,2
211.36,47.0,194.0,1.0,4760.34,Debit,San Francisco,Branch,Engineer,2023-09-14 17:08:40,2024-11-04 08:11:24,Medium,1
241.45,26.0,158.0,1.0,1594.04,Debit,Portland,Online,Student,2023-07-24 16:02:33,2024-11-04 08:08:42,Very Low,2
23.24000000000001,68.0,129.0,1.0,13777.79,Debit,Indianapolis,Branch,Doctor,2023-04-13 16:41:41,2024-11-04 08:10:55,High,0
70.87999999999997,74.0,176.0,1.0,1794.65,Credit,Omaha,Branch,Retired,2023-12-04 16:18:39,2024-11-04 08:06:26,High,1
314.52,80.0,229.0,1.0,7071.32,Debit,Memphis,ATM,Retired,2023-03-20 17:21:43,2024-11-04 08:06:44,High,1
181.81,78.0,122.0,1.0,7525.73,Credit,Austin,Online,Retired,2023-05-29 16:09:59,2024-11-04 08:09:04,High,1
854.64,56.0,118.0,1.0,2989.25,Debit,Fort Worth,Branch,Retired,2023-11-07 18:57:13,2024-11-04 08:08:54,Medium,1
261.19,64.0,52.0,1.0,7620.6,Debit,Oklahoma City,ATM,Retired,2023-01-12 17:12:22,2024-11-04 08:09:48,High,1
220.68,71.0,217.0,1.0,5549.2,Credit,Raleigh,Online,Retired,2023-10-09 18:23:25,2024-11-04 08:07:05,High,1
11.860000000000014,31.0,129.0,1.0,6782.61,Debit,Sacramento,Branch,Engineer,2023-09-05 16:43:36,2024-11-04 08:08:52,Low,0
122.65,28.0,41.0,1.0,1968.5100000000002,Debit,Columbus,Online,Student,2023-08-17 16:26:57,2024-11-04 08:06:57,Low,2
395.16,56.0,17.0,1.0,5340.73,Debit,Milwaukee,Online,Retired,2023-07-24 16:14:05,2024-11-04 08:11:15,Medium,1
704.69,51.0,150.0,1.0,3267.84,Debit,Las Vegas,Online,Retired,2023-07-18 17:22:49,2024-11-04 08:10:51,Medium,1
369.89,69.0,69.0,1.0,6941.47,Debit,San Antonio,ATM,Retired,2023-10-18 16:44:36,2024-11-04 08:11:27,High,1
10.920000000000016,67.0,268.0,1.0,7567.2,Debit,Jacksonville,ATM,Retired,2023-10-20 17:48:44,2024-11-04 08:08:28,High,1
199.14,31.0,36.0,1.0,7001.25,Debit,Seattle,Branch,Engineer,2023-08-02 17:32:29,2024-11-04 08:10:52,Low,0
109.43,70.0,140.0,1.0,1983.65,Debit,Denver,,Retired,2023-01-11 18:07:25,2024-11-04 08:09:49,High,1
304.15,20.0,40.0,1.0,686.9099999999999,Debit,Atlanta,Branch,Student,2023-11-28 16:09:34,2024-11-04 08:10:17,Very Low,2
620.54,28.0,98.0,1.0,213.35999999999967,Credit,Omaha,Branch,Student,2023-03-27 16:26:46,2024-11-04 08:07:26,Low,2
757.79,22.0,117.0,1.0,1443.02,Debit,Charlotte,Online,Student,2023-01-02 16:30:09,2024-11-04 08:08:27,Very Low,2
122.81,52.0,12.0,1.0,8450.84,Debit,San Jose,Branch,Doctor,2023-10-24 16:12:19,2024-11-04 08:09:37,Medium,0
96.25,61.0,171.0,1.0,7996.7,Debit,Houston,Online,Retired,2023-07-27 16:01:41,2024-11-04 08:06:36,Medium,1
142.55,67.0,97.0,1.0,1262.6800000000003,Debit,Kansas City,Online,Doctor,2023-05-16 16:45:46,2024-11-04 08:07:26,High,1
35.94,23.0,141.0,1.0,1697.2799999999997,Credit,Fresno,Branch,Student,2023-05-08 16:22:52,2024-11-04 08:09:24,Very Low,2
24.860000000000014,58.0,292.0,1.0,2591.65,Debit,Jacksonville,Branch,Engineer,2023-02-13 16:53:36,2024-11-04 08:12:04,Medium,1
103.07999999999998,60.0,109.0,1.0,12002.16,Debit,San Francisco,Online,Doctor,2023-11-14 16:09:22,2024-11-04 08:10:18,Medium,0
116.26999999999998,57.0,94.0,1.0,8726.92,Debit,Portland,Online,Engineer,2023-11-28 18:04:26,2024-11-04 08:11:49,Medium,0
34.74000000000001,45.0,72.0,1.0,3736.57,Credit,Portland,Online,Retired,2023-04-28 16:03:41,2024-11-04 08:12:14,Medium,1
64.00999999999999,19.0,240.0,1.0,1225.69,Credit,Philadelphia,Branch,Student,2023-10-30 18:14:15,,Very Low,2
50.900000000000034,28.0,150.0,1.0,1277.6999999999998,Credit,Jacksonville,Online,Student,2023-04-24 16:14:34,2024-11-04 08:06:36,Low,2
206.84,20.0,154.0,1.0,454.65999999999985,Debit,Philadelphia,Branch,Student,2023-09-13 18:47:47,2024-11-04 08:10:50,Very Low,2
37.39999999999998,20.0,84.0,1.0,1519.5100000000002,Debit,Raleigh,ATM,Student,,2024-11-04 08:12:08,Very Low,2
154.21,46.0,75.0,1.0,8045.77,Debit,Miami,Online,Engineer,2023-01-02 16:01:26,2024-11-04 08:10:33,Medium,0
199.37,24.0,79.0,1.0,1331.3000000000002,Debit,Chicago,Online,Student,2023-06-29 17:39:21,2024-11-04 08:08:44,Very Low,2
410.49,25.0,112.0,1.0,1843.5699999999997,Credit,Atlanta,Branch,Student,2023-07-25 16:47:16,2024-11-04 08:10:38,Very Low,2
18.230000000000018,56.0,27.999999999999986,1.0,8422.2,Debit,Nashville,ATM,Engineer,2023-03-22 17:31:23,2024-11-04 08:11:20,Medium,0
398.7,47.0,276.0,1.0,7987.74,Debit,Albuquerque,ATM,Doctor,2023-08-28 16:02:11,2024-11-04 08:09:04,Medium,0
122.13999999999999,22.0,112.0,1.0,327.6800000000003,Debit,Omaha,Online,Student,2023-02-20 16:20:28,2024-11-04 08:08:04,Very Low,2
378.2,40.0,167.0,1.0,7372.81,Debit,Mesa,Branch,Engineer,2023-01-09 17:12:40,2024-11-04 08:11:02,Low,0
124.74000000000001,49.0,33.0,1.0,2987.97,Debit,Los Angeles,ATM,Engineer,2023-11-27 16:33:20,2024-11-04 08:08:17,Medium,1
17.100000000000023,53.0,101.0,1.0,1619.54,Debit,Albuquerque,ATM,Retired,2023-12-25 16:56:06,2024-11-04 08:11:05,Medium,1
287.05,22.0,212.0,1.0,1204.6500000000005,Debit,Milwaukee,ATM,Student,2023-04-14 16:00:51,2024-11-04 08:10:59,Very Low,2
874.72,28.0,173.0,1.0,4630.58,Debit,San Francisco,Online,Engineer,2023-03-03 16:21:27,2024-11-04 08:08:17,Low,2
40.120000000000005,36.0,269.0,1.0,14304.38,Credit,Dallas,ATM,Doctor,2023-04-19 17:03:11,2024-11-04 08:10:40,Low,0
125.0,49.0,177.0,1.0,3215.76,Credit,Indianapolis,Online,Engineer,2023-06-05 16:19:55,2024-11-04 08:11:36,Medium,1
348.44,24.0,147.0,1.0,1022.9399999999996,Debit,Baltimore,Online,Student,2023-11-06 17:58:34,2024-11-04 08:09:55,Very Low,2
128.4,69.0,31.0,1.0,2610.64,Debit,Tucson,ATM,Retired,2023-03-20 17:17:27,2024-11-04 08:11:44,High,1
320.93,55.0,178.0,1.0,9451.66,Debit,Atlanta,Online,Engineer,2023-06-22 16:05:35,2024-11-04 08:10:27,Medium,0
1.4100000000000819,53.0,278.0,1.0,1244.17,Debit,Sacramento,ATM,Retired,2023-06-07 17:02:33,2024-11-04 08:12:04,Medium,1
50.52000000000001,54.0,293.0,1.0,12815.24,Debit,Los Angeles,Branch,Doctor,2023-04-06 16:03:23,2024-11-04 08:06:58,Medium,0
383.95,31.0,143.0,1.0,9933.56,Credit,San Diego,Online,Engineer,2023-09-20 17:57:15,2024-11-04 08:07:55,Low,0
12.939999999999998,23.0,158.0,1.0,921.2299999999996,Debit,Fresno,Branch,Student,2023-08-28 17:08:41,2024-11-04 08:10:32,Very Low,2
329.75,56.0,211.0,1.0,6009.43,Debit,Sacramento,Online,Retired,2023-12-25 17:31:53,2024-11-04 08:09:57,Medium,1
40.79000000000002,18.0,80.0,1.0,1769.33,Debit,Milwaukee,ATM,Student,2023-11-17 16:40:09,2024-11-04 08:11:29,Very Low,2
99.25,63.0,93.0,1.0,2570.34,Credit,Phoenix,Online,Retired,2023-06-26 16:53:58,2024-11-04 08:07:33,High,1
150.6,69.0,59.0,1.0,3240.14,Debit,Miami,ATM,Retired,2023-04-17 17:43:23,2024-11-04 08:07:30,High,1
29.5,73.0,129.0,1.0,1229.3199999999997,Debit,San Antonio,Online,Retired,2023-07-20 18:26:11,2024-11-04 08:09:30,High,1
54.34,65.0,46.0,1.0,8019.89,Debit,Albuquerque,ATM,Doctor,2023-12-25 18:03:33,2024-11-04 08:11:47,High,1
18.25,53.0,18.0,1.0,14328.29,Debit,Kansas City,ATM,Doctor,2023-08-16 16:41:21,2024-11-04 08:08:43,Medium,0
633.87,27.0,175.0,1.0,330.15999999999985,Debit,Kansas City,Online,Student,2023-12-08 16:06:14,2024-11-04 08:09:58,Low,2
81.15,19.0,114.0,1.0,1595.2600000000002,Debit,Miami,ATM,Student,2023-02-17 16:28:12,2024-11-04 08:09:07,Very Low,2
83.94999999999999,75.0,170.0,1.0,7413.18,Debit,New York,Online,Retired,2023-06-14 16:16:25,2024-11-04 08:06:37,High,1
410.4,61.0,78.0,1.0,2563.91,Credit,Virginia Beach,ATM,Retired,2023-05-19 16:00:10,2024-11-04 08:09:34,Medium,1
172.68,33.0,17.0,1.0,10724.95,Debit,Baltimore,ATM,Doctor,2023-02-20 16:07:41,2024-11-04 08:07:49,Low,0
139.87999999999997,34.0,162.0,1.0,2969.71,Debit,Colorado Springs,ATM,Engineer,2023-01-23 16:05:26,2024-11-04 08:07:25,Low,2
165.55,28.0,115.0,1.0,761.7799999999997,Debit,Dallas,Branch,Student,2023-10-02 18:21:39,2024-11-04 08:08:55,Low,2
285.69,63.0,35.0,1.0,2552.54,Debit,Miami,ATM,Retired,2023-12-06 18:15:42,2024-11-04 08:07:59,High,1
532.4,22.0,149.0,1.0,1033.73,Debit,Jacksonville,ATM,Student,2023-08-24 16:46:58,2024-11-04 08:09:47,Very Low,2
293.85,25.0,144.0,1.0,1919.9700000000003,Debit,Charlotte,Online,Student,2023-08-10 16:23:08,2024-11-04 08:09:31,Very Low,2
27.939999999999998,79.0,120.0,1.0,1893.44,Debit,Atlanta,Branch,Retired,2023-11-03 18:44:38,2024-11-04 08:08:30,High,1
270.36,25.0,37.0,1.0,1783.04,Debit,Oklahoma City,ATM,Student,2023-03-03 16:57:11,2024-11-04 08:07:51,Very Low,2
506.03,21.0,21.0,1.0,1123.8900000000008,Debit,Detroit,Branch,Student,2023-07-12 16:14:08,2024-11-04 08:09:26,Very Low,2
206.95,22.0,31.0,1.0,1817.65,Debit,Seattle,Branch,Student,2023-08-03 16:19:27,2024-11-04 08:07:36,Very Low,2
350.96,63.0,167.0,1.0,5463.94,Debit,Tucson,ATM,Retired,2023-06-08 16:26:48,2024-11-04 08:08:03,High,1
261.63,20.0,150.0,1.0,477.02999999999975,Debit,Chicago,Branch,Student,2023-05-29 18:27:43,2024-11-04 08:09:33,Very Low,2
46.120000000000005,59.0,30.0,1.0,8874.01,Debit,Fresno,Branch,Doctor,2023-06-05 17:28:06,2024-11-04 08:08:32,Medium,0
27.25,63.0,92.0,1.0,5365.2,Credit,Kansas City,Branch,Retired,2023-03-20 16:02:51,2024-11-04 08:09:28,High,1
331.66,76.0,145.0,1.0,7216.3,Debit,Las Vegas,ATM,Retired,2023-09-11 17:52:59,2024-11-04 08:08:23,High,1
667.95,62.0,253.0,1.0,13558.56,Credit,Oklahoma City,ATM,Doctor,2023-07-27 17:51:27,2024-11-04 08:08:19,Medium,0
49.84000000000003,49.0,146.0,1.0,7872.04,Debit,Chicago,ATM,Doctor,2023-10-13 16:05:10,2024-11-04 08:07:16,Medium,0
556.04,72.0,27.0,1.0,5200.04,Debit,Denver,ATM,Retired,2023-07-10 16:41:50,2024-11-04 08:07:38,High,1
88.06,18.0,288.0,1.0,1779.85,Credit,Raleigh,Online,Student,2023-10-27 17:53:06,2024-11-04 08:09:03,Very Low,2
745.95,58.0,127.0,1.0,13264.14,Debit,Memphis,ATM,Doctor,2023-12-15 16:38:43,,Medium,0
67.25,19.0,157.0,1.0,467.39999999999964,Debit,Miami,Online,Student,2023-07-03 16:38:45,2024-11-04 08:11:37,Very Low,2
93.62999999999997,29.0,141.0,1.0,9873.62,Debit,New York,ATM,Engineer,2023-08-21 18:11:41,2024-11-04 08:09:57,Low,0
74.11000000000001,22.0,49.0,1.0,1257.9,Debit,San Jose,Branch,,2023-07-18 16:05:40,2024-11-04 08:09:02,Very Low,2
41.129999999999995,77.0,58.0,1.0,6067.54,Credit,Philadelphia,Branch,Retired,2023-03-27 17:53:15,2024-11-04 08:10:03,High,1
192.02000000000004,79.0,154.0,1.0,5169.07,Credit,Indianapolis,Online,Retired,2023-12-19 16:11:38,2024-11-04 08:09:02,High,1
291.27,77.0,121.0,1.0,6878.86,Debit,Detroit,Branch,Retired,2023-06-19 17:58:54,2024-11-04 08:10:16,High,1
296.46,23.0,136.0,1.0,558.9899999999998,,Dallas,Branch,Student,2023-11-09 16:11:59,2024-11-04 08:08:19,Very Low,2
341.84,27.0,89.0,1.0,1400.04,Credit,El Paso,Branch,Student,2023-06-23 16:10:12,2024-11-04 08:07:42,Low,2
98.41,27.0,48.0,1.0,912.71,Debit,Sacramento,Online,Student,2023-06-12 17:09:42,2024-11-04 08:08:45,Low,2
27.50999999999999,40.0,103.0,1.0,13645.63,Credit,Columbus,Online,Doctor,2023-09-20 18:16:03,2024-11-04 08:06:27,Low,0
12.180000000000007,76.0,77.0,1.0,4909.24,Debit,New York,Branch,Retired,2023-04-20 18:50:39,2024-11-04 08:07:37,High,1
207.71,25.0,63.0,1.0,570.1000000000004,Credit,Kansas City,Online,,2023-11-16 17:48:55,2024-11-04 08:10:55,Very Low,2
25.769999999999982,45.0,277.0,1.0,11749.77,Credit,San Diego,Online,Doctor,2023-07-17 17:15:21,2024-11-04 08:10:33,Medium,0
127.57,52.0,75.0,1.0,6118.2,Debit,Nashville,ATM,Retired,2023-02-27 17:17:05,2024-11-04 08:10:45,Medium,1
392.05,60.0,172.0,1.0,4383.69,Debit,Denver,ATM,Engineer,2023-06-19 16:32:01,2024-11-04 08:06:25,Medium,1
521.01,41.0,73.0,1.0,4004.55,Credit,Seattle,Branch,Engineer,2023-10-13 17:54:57,2024-11-04 08:07:07,Low,2
849.76,25.0,269.0,1.0,373.8800000000001,Debit,Seattle,ATM,Student,2023-08-16 16:28:30,2024-11-04 08:07:50,Very Low,2
172.5,68.0,31.0,1.0,6851.16,Debit,Columbus,Online,Doctor,2023-11-14 16:23:09,2024-11-04 08:11:14,High,1
265.44,30.0,169.0,1.0,9700.77,Debit,San Antonio,ATM,Engineer,2023-01-17 16:41:18,2024-11-04 08:09:38,Low,0
152.34,55.0,115.0,1.0,6853.51,Debit,Omaha,Branch,Doctor,2023-10-12 17:10:20,2024-11-04 08:08:11,Medium,1
21.129999999999995,28.0,153.0,1.0,948.6999999999998,Debit,Dallas,Branch,Student,2023-04-25 16:11:22,2024-11-04 08:10:17,Low,2
111.55000000000004,46.0,101.0,1.0,12221.17,Debit,Denver,ATM,Doctor,2023-12-28 16:27:12,2024-11-04 08:08:09,Medium,0
321.82,32.0,43.000000000000014,1.0,6500.5,Credit,Raleigh,Branch,Engineer,2023-07-14 16:20:55,2024-11-04 08:08:22,Low,0
148.77,67.0,175.0,1.0,2138.42,Debit,San Jose,Branch,Retired,2023-03-30 18:20:58,2024-11-04 08:11:51,High,1
14.079999999999984,57.0,154.0,1.0,3908.65,Debit,,Branch,Retired,2023-02-06 18:18:26,2024-11-04 08:08:27,Medium,1
566.33,24.0,66.0,1.0,379.8199999999997,Credit,Charlotte,ATM,Student,2023-08-07 16:39:52,2024-11-04 08:07:18,Very Low,2
206.51,51.0,275.0,1.0,3921.74,,Indianapolis,ATM,Retired,2023-12-18 17:09:29,2024-11-04 08:07:22,Medium,1
180.94,75.0,57.0,1.0,7659.99,Debit,Raleigh,Branch,Retired,2023-07-24 16:41:18,2024-11-04 08:10:34,High,1
77.9,21.0,128.0,1.0,664.7200000000003,Debit,Washington,Branch,Student,2023-12-25 17:42:00,2024-11-04 08:08:41,Very Low,2
318.92,21.0,60.0,1.0,1167.25,Credit,Washington,Branch,Student,2023-05-19 18:54:32,2024-11-04 08:09:03,Very Low,2
583.3,59.0,142.0,1.0,5896.01,Credit,Nashville,Online,Engineer,2023-02-03 16:30:45,2024-11-04 08:11:17,Medium,1
100.68,63.0,139.0,1.0,1123.75,Debit,Memphis,Online,Retired,2023-01-12 16:44:29,2024-11-04 08:12:10,High,1
589.64,62.0,210.0,1.0,2039.4,Debit,Charlotte,Online,Retired,2023-09-21 16:05:38,2024-11-04 08:11:53,Medium,1
225.93,25.0,199.0,1.0,1864.27,Credit,Omaha,Branch,Student,2023-03-13 17:57:47,2024-11-04 08:08:39,Very Low,2
651.55,72.0,82.0,1.0,2325.78,Debit,Phoenix,Online,Retired,2023-03-10 17:34:34,2024-11-04 08:09:47,High,1
80.97,38.0,157.0,1.0,5926.31,Debit,Seattle,Online,Doctor,2023-01-09 17:27:58,2024-11-04 08:09:06,Low,0
191.89,25.0,13.999999999999986,1.0,399.5699999999997,Debit,San Antonio,Branch,Student,2023-06-27 16:37:04,2024-11-04 08:09:55,Very Low,2
304.75,78.0,125.0,1.0,1916.3400000000001,Credit,Austin,Branch,Retired,2023-02-27 16:07:57,2024-11-04 08:07:01,High,1
201.53,68.0,287.0,1.0,2732.86,Debit,Tucson,Online,Retired,2023-11-06 16:31:43,2024-11-04 08:12:21,High,1
8.449999999999989,22.0,141.0,1.0,1115.3000000000002,Debit,Philadelphia,ATM,Student,2023-02-10 17:45:34,2024-11-04 08:07:47,Very Low,2
435.98,30.0,105.0,1.0,7334.08,Debit,Mesa,Branch,Engineer,2023-10-12 16:29:09,2024-11-04 08:11:05,Low,0
743.24,19.0,109.0,1.0,1024.1900000000005,Credit,Indianapolis,Online,Student,2023-07-07 17:31:07,2024-11-04 08:08:46,Very Low,2
16.269999999999982,57.0,44.0,1.0,10971.32,Debit,Atlanta,ATM,Doctor,2023-02-13 17:58:45,2024-11-04 08:09:04,Medium,0
290.86,45.0,36.0,1.0,14631.88,Debit,Louisville,Online,Doctor,2023-06-05 17:45:07,2024-11-04 08:10:45,Medium,0
85.73000000000002,41.0,266.0,1.0,14928.35,Debit,Virginia Beach,ATM,Doctor,2023-03-01 16:09:58,2024-11-04 08:08:37,Low,0
555.71,22.0,73.0,1.0,830.3699999999999,Credit,Boston,Branch,Student,2023-01-23 17:35:42,2024-11-04 08:08:24,Very Low,2
40.02999999999997,23.0,200.0,1.0,6408.8,Debit,Omaha,Branch,Student,2023-01-09 17:17:53,2024-11-04 08:12:08,Very Low,2
73.00999999999999,25.0,62.0,1.0,1997.33,Credit,Milwaukee,Online,Student,2023-10-18 18:26:25,2024-11-04 08:10:12,Very Low,2
346.12,44.0,12.0,1.0,13084.27,Debit,San Francisco,Branch,Doctor,2023-12-29 17:55:30,2024-11-04 08:11:00,Low,0
252.93,75.0,222.0,1.0,2760.37,Debit,Portland,ATM,Retired,2023-02-06 16:05:08,2024-11-04 08:07:53,High,1
58.69999999999999,67.0,141.0,1.0,8937.35,Debit,New York,,Doctor,2023-03-03 16:00:01,2024-11-04 08:07:12,High,1
7.560000000000002,40.0,145.0,1.0,8528.72,Debit,Milwaukee,ATM,Doctor,2023-02-06 16:38:45,2024-11-04 08:07:19,Low,0
540.4,45.0,272.0,1.0,425.77000000000044,Debit,Houston,Branch,Doctor,2023-02-22 16:42:17,2024-11-04 08:06:52,Medium,2
264.14,64.0,125.0,1.0,8459.26,Debit,Baltimore,ATM,Doctor,2023-07-28 17:36:30,2024-11-04 08:07:21,High,1
248.15,75.0,202.0,1.0,2649.23,Debit,Milwaukee,ATM,Retired,2023-06-15 16:41:00,2024-11-04 08:08:53,High,1
24.339999999999975,54.0,110.0,1.0,6659.12,Debit,Raleigh,Branch,Engineer,2023-11-29 17:15:02,2024-11-04 08:09:23,Medium,1
428.61,66.0,62.0,1.0,11937.04,Debit,Fort Worth,ATM,Doctor,2023-01-09 16:12:00,2024-11-04 08:09:42,High,0
117.66,39.0,126.0,1.0,6794.17,Credit,Memphis,Branch,Doctor,2023-08-03 18:19:53,2024-11-04 08:07:55,Low,0
165.8,60.0,287.0,1.0,2064.76,Debit,Nashville,Online,Engineer,2023-05-04 17:46:15,2024-11-04 08:07:57,Medium,1
289.18,65.0,64.0,1.0,3139.75,Debit,Baltimore,ATM,Retired,2023-08-29 16:17:55,2024-11-04 08:11:11,High,1
125.38999999999999,21.0,140.0,1.0,202.6899999999996,Debit,Los Angeles,ATM,Student,2023-07-31 16:52:24,2024-11-04 08:06:49,Very Low,2
305.18,58.0,216.0,1.0,4474.2,Debit,Chicago,Online,Retired,2023-06-05 17:48:33,2024-11-04 08:08:22,Medium,1
506.9,64.0,56.0,1.0,11471.87,Credit,Houston,Branch,Doctor,2023-11-01 17:44:46,2024-11-04 08:10:09,High,0
504.12,25.0,101.0,1.0,1107.2799999999997,Credit,Baltimore,Branch,Student,2023-04-14 17:35:50,2024-11-04 08:10:41,Very Low,2
42.09,29.0,118.0,1.0,5526.28,Debit,Denver,Branch,Engineer,2023-01-20 18:31:25,2024-11-04 08:06:50,Low,2
607.28,32.0,84.0,1.0,9679.68,Debit,Baltimore,ATM,Doctor,2023-01-23 16:47:11,2024-11-04 08:10:16,Low,0
91.89999999999998,77.0,125.0,1.0,1033.9400000000005,Debit,Chicago,Online,Retired,2023-05-15 16:19:03,2024-11-04 08:10:48,High,1
303.43,22.0,30.0,1.0,1833.2399999999998,Debit,Virginia Beach,Branch,Student,2023-06-06 17:32:57,2024-11-04 08:08:11,Very Low,2
668.78,20.0,141.0,1.0,983.6800000000003,Debit,Mesa,ATM,Student,2023-10-23 17:25:04,2024-11-04 08:09:12,Very Low,2
270.54,20.0,139.0,1.0,269.77999999999975,Credit,Sacramento,ATM,Student,2023-04-03 18:22:02,2024-11-04 08:09:42,Very Low,2
247.93,37.0,79.0,1.0,9801.48,Debit,Indianapolis,Branch,Engineer,2023-08-14 18:08:27,2024-11-04 08:09:24,Low,0
34.670000000000016,19.0,71.0,1.0,888.6000000000004,Debit,Chicago,Online,Student,2023-04-25 16:34:55,2024-11-04 08:11:38,Very Low,2
326.03,18.0,137.0,1.0,290.2399999999998,Credit,New York,Online,Student,2023-05-09 16:54:49,2024-11-04 08:11:46,Very Low,2
148.26,25.0,57.0,1.0,958.6999999999998,Debit,Omaha,ATM,Student,2023-05-08 17:33:08,2024-11-04 08:12:13,Very Low,2
373.99,60.0,140.0,1.0,8590.5,Debit,Sacramento,ATM,Doctor,2023-10-23 16:27:20,2024-11-04 08:07:10,Medium,0
254.34,49.0,112.0,1.0,5461.08,Debit,El Paso,Online,Engineer,2023-09-14 17:04:03,2024-11-04 08:11:06,Medium,1
819.48,25.0,26.0,1.0,1804.5,Debit,Virginia Beach,ATM,Student,2023-10-05 16:27:27,2024-11-04 08:08:37,Very Low,2
14.0,49.0,173.0,1.0,7975.18,Debit,San Antonio,ATM,Engineer,2023-09-06 16:24:45,2024-11-04 08:09:26,Medium,0
57.16,40.0,74.0,1.0,222.22000000000025,Debit,Columbus,ATM,Engineer,2023-06-15 18:45:38,2024-11-04 08:08:46,Low,2
282.26,37.0,278.0,1.0,6857.2,Debit,Memphis,Online,Engineer,2023-06-26 16:55:17,2024-11-04 08:08:20,Low,0
46.96000000000001,46.0,112.0,1.0,2028.92,Debit,Las Vegas,Online,Engineer,2023-06-30 16:44:37,,Medium,1
473.2,34.0,173.0,1.0,248.52000000000044,Debit,Houston,Online,Doctor,2023-08-07 16:02:07,2024-11-04 08:10:30,Low,2
192.97,59.0,140.0,1.0,3019.04,Debit,Sacramento,ATM,Retired,2023-03-13 16:10:01,2024-11-04 08:06:34,Medium,1
168.99,18.0,203.0,1.0,1523.5699999999997,Debit,Baltimore,ATM,Student,2023-05-01 18:38:15,2024-11-04 08:10:01,Very Low,2
1.82000000000005,80.0,60.0,1.0,5571.39,Debit,San Francisco,Online,Retired,2023-04-13 17:35:38,2024-11-04 08:09:18,High,1
40.89999999999998,55.0,37.0,1.0,1514.3400000000001,Debit,Charlotte,ATM,Doctor,2023-06-01 18:27:12,2024-11-04 08:11:02,Medium,1
78.91,61.0,157.0,1.0,1817.4300000000003,Debit,Sacramento,Online,Doctor,2023-03-01 17:07:06,2024-11-04 08:10:43,Medium,1
169.97,22.0,12.0,1.0,6269.12,Credit,San Diego,ATM,Student,2023-12-07 17:33:16,2024-11-04 08:09:12,Very Low,2
486.61,48.0,130.0,1.0,2006.69,Credit,Sacramento,ATM,Engineer,2023-11-28 16:17:29,2024-11-04 08:06:34,Medium,1
148.13,58.0,56.0,1.0,2189.38,Debit,Phoenix,Branch,Retired,2023-03-17 16:34:52,2024-11-04 08:07:00,Medium,1
164.52,61.0,162.0,1.0,11036.74,Debit,Dallas,ATM,Doctor,2023-12-25 16:11:46,2024-11-04 08:11:17,Medium,0
720.89,27.0,120.0,1.0,447.0600000000004,Debit,Indianapolis,ATM,Student,2023-12-18 17:10:48,2024-11-04 08:10:01,Low,2
268.7,53.0,63.0,1.0,2104.74,Debit,Milwaukee,ATM,Retired,2023-10-03 16:16:01,2024-11-04 08:06:40,Medium,1
637.34,51.0,278.0,1.0,5183.5,Debit,Indianapolis,ATM,Retired,2023-09-01 16:19:43,2024-11-04 08:09:55,Medium,1
216.76,47.0,138.0,1.0,643.6400000000003,Credit,Omaha,Online,Engineer,2023-11-09 17:26:27,2024-11-04 08:09:35,Medium,2
418.02,46.0,110.0,1.0,11011.86,Debit,Los Angeles,ATM,Doctor,2023-06-06 17:56:44,2024-11-04 08:06:33,Medium,0
292.03,46.0,154.0,1.0,951.3299999999999,Credit,Memphis,ATM,Engineer,2023-09-04 16:20:20,2024-11-04 08:07:11,Medium,2
251.4,57.0,178.0,1.0,2561.67,Debit,Tucson,ATM,Retired,2023-07-05 16:52:09,2024-11-04 08:11:03,Medium,1
184.56,21.0,93.0,1.0,1549.27,Debit,Virginia Beach,Online,Student,2023-11-30 16:07:36,2024-11-04 08:06:41,Very Low,2
